Date,Value
2018-03-07,47.75B
2018-04-05,48.63B
2018-05-03,51.72B
2018-06-06,50.47B
2018-07-06,51.12B
2018-08-03,51.32B
2018-09-05,51.38B
2018-10-05,50.02B
2018-11-02,50.79B
2018-12-06,50.49B
2019-01-08,50.39B
2019-03-06,50.90B
2019-03-27,51.82B
2019-04-17,50.87B
2019-05-09,52.26B
2019-06-06,51.67B
2019-07-03,52.34B
2019-08-02,50.17B
2019-09-04,50.89B
2019-10-04,51.54B
2019-11-05,50.76B
2019-12-05,50.99B
2020-01-07,49.78B
2020-02-05,49.69B
2020-03-06,49.61B
2020-04-02,49.32B
2020-05-05,47.67B
2020-06-04,35.91B
2020-07-02,35.29B
