Date,Value
2013-08-23,394K
2013-09-25,421K
2013-12-04,444K
2013-12-04,354K
2013-12-24,464K
2014-01-27,414K
2014-02-26,468K
2014-03-25,440K
2014-04-23,384K
2014-05-23,433K
2014-06-24,504K
2014-07-24,406K
2014-08-25,412K
2014-09-24,504K
2014-10-24,467K
2014-11-26,458K
2014-12-23,438K
2015-01-27,481K
2015-02-25,481K
2015-03-24,539K
2015-04-23,481K
2015-05-26,517K
2015-06-23,546K
2015-07-24,482K
2015-08-25,507K
2015-09-24,552K
2015-10-26,468K
2015-11-25,495K
2015-12-23,490K
2016-01-27,544K
2016-02-24,494K
2016-03-23,512K
2016-04-25,511K
2016-05-24,619K
2016-06-23,551K
2016-07-26,592K
2016-08-23,654K
2016-09-26,609K
2016-10-26,593K
2016-11-23,563K
2016-12-23,592K
2017-01-26,536K
2017-02-24,555K
2017-03-23,592K
2017-04-25,621K
2017-05-23,569K
2017-06-23,610K
2017-07-26,610K
2017-08-23,571K
2017-09-26,560K
2017-10-25,667K
2017-11-27,685K
2017-12-22,733K
2018-01-25,625K
2018-02-26,593K
2018-03-23,618K
2018-04-24,694K
2018-05-23,662K
2018-06-25,689K
2018-07-25,631K
2018-08-23,627K
2018-09-26,629K
2018-10-24,553K
2018-11-28,544K
2019-01-31,657K
2019-03-05,621K
2019-03-14,607K
2019-03-29,667K
2019-04-23,692K
2019-05-23,673K
2019-06-25,626K
2019-07-24,646K
2019-08-23,635K
2019-09-25,713K
2019-10-24,701K
2019-11-26,733K
2019-12-23,719K
2020-01-27,694K
2020-02-26,764K
2020-03-24,765K
2020-04-23,627K
2020-05-26,623K
2020-06-23,676K
2020-07-24,776K
2020-08-25,901K
2020-09-24,"1,011K"
