Date,Value
2011-10-07,60.9K
2011-11-04,-54.0K
2011-12-02,-18.6K
2012-01-06,17.5K
2012-02-03,2.3K
2012-03-09,-2.8K
2012-04-05,82.3K
2012-05-11,58.2K
2012-06-08,7.7K
2012-07-06,7.3K
2012-08-10,-30.4K
2012-09-07,34.3K
2012-10-05,52.1K
2012-11-02,1.8K
2012-12-07,59.3K
2013-01-04,39.8K
2013-02-08,-21.9K
2013-03-08,50.7K
2013-04-05,-54.5K
2013-05-10,12.5K
2013-06-07,95.0K
2013-07-05,-0.4K
2013-08-09,-39.4K
2013-09-06,59.2K
2013-10-11,11.9K
2013-11-08,13.2K
2013-12-06,21.6K
2014-01-10,-45.9K
2014-02-07,29.4K
2014-03-07,-7.0K
2014-04-04,42.9K
2014-05-09,-28.9K
2014-06-06,25.8K
2014-07-11,-9.4K
2014-08-08,0.2K
2014-08-15,41.7K
2014-09-05,-11.0K
2014-10-10,74.1K
2014-11-07,43.1K
2014-12-05,-10.7K
2015-01-09,-4.3K
2015-02-06,35.4K
2015-03-13,-1.0K
2015-04-10,28.7K
2015-05-08,-19.7K
2015-06-05,58.9K
2015-07-10,-6.4K
2015-08-07,6.6K
2015-09-04,12.0K
2015-10-09,12.1K
2015-11-06,44.4K
2015-12-04,-35.7K
2016-01-08,22.8K
2016-02-05,-5.7K
2016-03-11,-2.3K
2016-04-08,40.6K
2016-05-06,-2.1K
2016-06-10,13.8K
2016-07-08,-0.7K
2016-08-05,-31.2K
2016-09-09,26.2K
2016-10-07,67.2K
2016-11-04,43.9K
2016-12-02,10.7K
2017-01-06,53.7K
2017-02-10,48.3K
2017-03-10,15.3K
2017-04-07,19.4K
2017-05-05,3.2K
2017-06-09,54.5K
2017-07-07,45.3K
2017-08-04,10.9K
2017-09-08,22.2K
2017-10-06,10.0K
2017-11-03,35.3K
2017-12-01,79.5K
2018-01-05,78.6K
2018-02-09,-88.0K
2018-03-09,15.4K
2018-04-06,32.3K
2018-05-11,-1.1K
2018-06-08,-7.5K
2018-07-06,31.8K
2018-08-10,54.1K
2018-09-07,-51.6K
2018-10-05,63.3K
2018-11-02,11.2K
2018-12-07,94.1K
2019-01-04,9.3K
2019-02-08,66.8K
2019-03-08,55.9K
2019-04-05,-7.2K
2019-05-10,106.5K
2019-06-07,27.7K
2019-07-05,-2.2K
2019-08-09,-24.2K
2019-09-06,81.1K
2019-10-11,53.7K
2019-11-08,-1.8K
2019-12-06,-71.2K
2020-01-10,35.2K
2020-02-07,34.5K
2020-03-06,30.3K
2020-04-09,"-1,010.7K"
2020-05-08,"-1,993.8K"
2020-06-05,289.6K
2020-07-10,952.9K
2020-08-07,418.5K
