Date,Value
2016-07-08,287K
2016-08-05,255K
2016-09-02,151K
2016-10-07,156K
2016-11-04,161K
2016-12-02,178K
2017-01-06,156K
2017-02-03,227K
2017-03-10,235K
2017-04-07,98K
2017-05-05,211K
2017-06-02,138K
2017-07-07,222K
2017-08-04,209K
2017-09-01,156K
2017-10-06,-33K
2017-11-03,261K
2017-12-08,228K
2018-01-05,148K
2018-02-02,200K
2018-03-09,313K
2018-04-06,103K
2018-05-04,164K
2018-06-01,223K
2018-07-06,213K
2018-08-03,157K
2018-09-07,201K
2018-10-05,134K
2018-11-02,250K
2018-12-07,155K
2019-01-04,312K
2019-02-01,304K
2019-03-08,20K
2019-04-05,196K
2019-05-03,263K
2019-06-07,75K
2019-07-05,224K
2019-08-02,164K
2019-09-06,130K
2019-10-04,136K
2019-11-01,128K
2019-12-06,266K
2020-01-10,145K
2020-02-07,225K
2020-03-06,273K
2020-04-03,-701K
2020-05-08,"-20,500K"
2020-06-05,"2,509K"
2020-07-02,"4,800K"
2020-08-07,"1,763K"
