Date,Value
2015-08-12,-4.9K
2015-09-16,1.2K
2015-10-14,4.6K
2015-11-11,3.3K
2015-12-16,3.9K
2016-01-20,-4.3K
2016-02-17,-14.8K
2016-03-16,-18.0K
2016-04-20,6.7K
2016-05-18,-2.4K
2016-06-15,-0.4K
2016-07-20,0.4K
2016-08-17,-8.6K
2016-09-14,2.4K
2016-10-19,0.7K
2016-11-16,9.8K
2016-12-14,2.4K
2017-01-18,-10.1K
2017-02-15,-42.4K
2017-03-15,-11.3K
2017-04-12,25.5K
2017-05-17,19.4K
2017-06-14,7.3K
2017-07-12,6.0K
2017-08-16,-4.2K
2017-09-13,-2.8K
2017-10-18,1.7K
2017-11-15,1.1K
2017-12-13,5.9K
2018-01-24,8.6K
2018-02-21,-7.2K
2018-03-21,9.2K
2018-04-17,11.6K
2018-05-15,31.2K
2018-06-12,-7.7K
2018-07-17,7.8K
2018-08-14,6.2K
2018-09-11,8.7K
2018-10-16,18.5K
2018-11-13,20.2K
2018-12-11,21.9K
2019-01-22,20.8K
2019-02-19,14.2K
2019-03-19,27.0K
2019-04-16,28.3K
2019-05-14,24.7K
2019-06-11,23.2K
2019-07-16,38.0K
2019-08-13,28.0K
2019-09-10,28.2K
2019-10-15,21.1K
2019-11-12,33.0K
2019-12-17,28.8K
2020-01-21,14.9K
2020-02-18,5.5K
2020-03-17,17.3K
2020-04-21,12.1K
2020-05-19,856.5K
2020-06-16,528.9K
2020-07-16,-28.1K
2020-08-11,94.4K
