Date,Value
2017-08-09,222.3K
2017-09-11,223.2K
2017-10-10,217.1K
2017-11-08,222.8K
2017-12-08,252.2K
2018-01-09,217.0K
2018-02-08,216.2K
2018-03-08,229.7K
2018-04-10,225.2K
2018-05-08,214.4K
2018-06-08,195.6K
2018-07-10,248.1K
2018-08-09,206.3K
2018-09-11,201.0K
2018-10-09,188.7K
2018-11-08,205.9K
2018-12-10,215.9K
2019-01-09,213.4K
2019-02-08,208.0K
2019-03-08,173.1K
2019-04-08,192.5K
2019-05-08,235.5K
2019-06-10,202.3K
2019-07-09,245.7K
2019-08-09,222.0K
2019-09-10,226.6K
2019-10-08,221.2K
2019-11-08,202.0K
2019-12-09,201.3K
2020-01-09,197.3K
2020-02-10,213.2K
2020-03-09,210.1K
2020-04-08,195.2K
2020-05-08,166.4K
2020-06-08,193.5K
2020-07-09,211.7K
2020-08-11,245.6K
2020-09-09,262.4K
