Date,Value
1994-09-01,1.80B
1994-10-01,1.80B
1994-11-01,1.92B
1994-12-01,2.30B
1995-01-01,1.66B
1995-02-01,1.42B
1995-03-01,1.58B
1995-04-01,1.86B
1995-05-01,1.53B
1995-06-01,2.05B
1995-07-01,1.63B
1995-08-01,1.79B
1995-09-01,1.95B
1995-10-01,1.84B
1995-11-01,1.90B
1995-12-01,2.00B
1996-01-01,1.70B
1996-02-01,1.65B
1996-03-01,1.69B
1996-04-01,1.67B
1996-05-01,1.68B
1996-06-01,1.85B
1996-07-01,1.64B
1996-08-01,1.94B
1996-09-01,2.03B
1996-10-01,1.83B
1996-11-01,1.90B
1996-12-01,1.84B
1997-01-01,1.69B
1997-02-01,1.59B
1997-03-01,1.51B
1997-04-01,1.74B
1997-05-01,1.90B
1997-06-01,1.68B
1997-07-01,1.67B
1997-08-01,2.24B
1997-09-01,1.82B
1997-10-01,1.98B
1997-11-01,2.10B
1997-12-01,1.82B
1998-01-01,1.91B
1998-02-01,1.57B
1998-03-01,1.69B
1998-04-01,2.03B
1998-05-01,1.87B
1998-06-01,1.74B
1998-07-01,1.83B
1998-08-01,1.95B
1998-09-01,2.00B
1998-10-01,2.04B
1998-11-01,2.33B
1998-12-01,2.38B
1999-01-01,1.93B
1999-02-01,1.79B
1999-03-01,1.78B
1999-04-01,2.10B
1999-05-01,2.01B
1999-06-01,1.89B
1999-07-01,2.04B
1999-08-01,2.16B
1999-09-01,2.30B
1999-10-01,2.57B
1999-11-01,2.48B
1999-12-01,2.83B
2000-01-01,3.14B
2000-02-01,1.77B
2000-03-01,2.23B
2000-04-01,2.48B
2000-05-01,2.38B
2000-06-01,2.39B
2000-07-01,2.45B
2000-08-01,2.44B
2000-09-01,2.74B
2000-10-01,3.04B
2000-11-01,2.93B
2000-12-01,3.18B
2001-01-01,2.71B
2001-02-01,2.22B
2001-03-01,2.19B
2001-04-01,2.80B
2001-05-01,2.46B
2001-06-01,2.56B
2001-07-01,2.66B
2001-08-01,2.79B
2001-09-01,2.74B
2001-10-01,2.67B
2001-11-01,3.01B
2001-12-01,3.03B
2002-01-01,2.55B
2002-02-01,2.52B
2002-03-01,2.34B
2002-04-01,2.49B
2002-05-01,2.77B
2002-06-01,2.59B
2002-07-01,2.30B
2002-08-01,2.83B
2002-09-01,2.94B
2002-10-01,2.79B
2002-11-01,3.17B
2002-12-01,2.94B
2003-01-01,2.66B
2003-02-01,2.39B
2003-03-01,2.32B
2003-04-01,2.48B
2003-05-01,2.52B
2003-06-01,2.64B
2003-07-01,2.50B
2003-08-01,2.78B
2003-09-01,2.60B
2003-10-01,2.95B
2003-11-01,3.01B
2003-12-01,2.78B
2004-01-01,2.81B
2004-02-01,2.61B
2004-03-01,2.42B
2004-04-01,2.73B
2004-05-01,2.89B
2004-06-01,2.70B
2004-07-01,3.09B
2004-08-01,2.85B
2004-09-01,3.07B
2004-10-01,3.17B
2004-11-01,3.03B
2004-12-01,3.30B
2005-01-01,3.07B
2005-02-01,2.55B
2005-03-01,2.75B
2005-04-01,2.98B
2005-05-01,2.94B
2005-06-01,3.02B
2005-07-01,3.06B
2005-08-01,3.05B
2005-09-01,3.46B
2005-10-01,3.32B
2005-11-01,3.35B
2005-12-01,3.81B
2006-01-01,2.96B
2006-02-01,3.09B
2006-03-01,2.97B
2006-04-01,3.11B
2006-05-01,2.98B
2006-06-01,3.75B
2006-07-01,3.16B
2006-08-01,3.71B
2006-09-01,3.68B
2006-10-01,3.45B
2006-11-01,3.89B
2006-12-01,3.61B
2007-01-01,3.29B
2007-02-01,3.31B
2007-03-01,2.97B
2007-04-01,3.26B
2007-05-01,3.39B
2007-06-01,3.34B
2007-07-01,3.26B
2007-08-01,3.45B
2007-09-01,3.61B
2007-10-01,3.51B
2007-11-01,4.14B
2007-12-01,4.00B
2008-01-01,3.64B
2008-02-01,3.39B
2008-03-01,3.46B
2008-04-01,3.47B
2008-05-01,4.12B
2008-06-01,3.91B
2008-07-01,3.81B
2008-08-01,4.23B
2008-09-01,4.42B
2008-10-01,4.42B
2008-11-01,4.82B
2008-12-01,4.27B
2009-01-01,4.18B
2009-02-01,3.27B
2009-03-01,2.96B
2009-04-01,3.61B
2009-05-01,3.32B
2009-06-01,3.06B
2009-07-01,3.56B
2009-08-01,3.35B
2009-09-01,3.46B
2009-10-01,3.38B
2009-11-01,3.46B
2009-12-01,3.34B
2010-01-01,3.44B
2010-02-01,2.89B
2010-03-01,2.99B
2010-04-01,3.47B
2010-05-01,3.30B
2010-06-01,3.43B
2010-07-01,3.57B
2010-08-01,3.74B
2010-09-01,3.56B
2010-10-01,3.63B
2010-11-01,3.90B
2010-12-01,3.84B
2011-01-01,4.05B
2011-02-01,3.30B
2011-03-01,3.68B
2011-04-01,4.04B
2011-05-01,3.53B
2011-06-01,4.07B
2011-07-01,3.75B
2011-08-01,3.60B
2011-09-01,4.12B
2011-10-01,4.23B
2011-11-01,4.11B
2011-12-01,4.49B
2012-01-01,3.98B
2012-02-01,3.89B
2012-03-01,3.41B
2012-04-01,4.02B
2012-05-01,3.53B
2012-06-01,4.18B
2012-07-01,3.89B
2012-08-01,3.95B
2012-09-01,4.12B
2012-10-01,4.08B
2012-11-01,4.18B
2012-12-01,4.41B
2013-01-01,3.57B
2013-02-01,3.64B
2013-03-01,3.46B
2013-04-01,3.68B
2013-05-01,3.77B
2013-06-01,4.04B
2013-07-01,3.63B
2013-08-01,4.62B
2013-09-01,4.53B
2013-10-01,4.04B
2013-11-01,4.41B
2013-12-01,4.29B
2014-01-30,4.24B
2014-02-26,3.77B
2014-03-26,3.74B
2014-04-28,4.16B
2014-05-25,3.96B
2014-06-26,4.32B
2014-07-23,3.95B
2014-08-25,4.39B
2014-09-23,3.99B
2014-10-23,4.96B
2014-11-26,4.93B
2014-12-22,4.24B
2015-01-28,4.58B
2015-02-25,3.64B
2015-03-24,3.87B
2015-04-28,4.30B
2015-05-25,4.04B
2015-06-25,4.01B
2015-07-23,4.29B
2015-08-25,4.85B
2015-09-23,4.77B
2015-10-26,4.91B
2015-11-25,4.79B
2015-12-22,4.86B
2016-01-27,4.48B
2016-02-25,3.89B
2016-03-23,3.91B
2016-04-26,4.09B
2016-05-24,4.01B
2016-06-26,4.22B
2016-07-25,4.13B
2016-08-23,4.40B
2016-09-25,4.65B
2016-10-26,4.90B
2016-11-24,4.74B
2016-12-20,4.56B
2017-01-29,4.42B
2017-02-27,4.19B
2017-03-23,4.02B
2017-04-27,4.31B
2017-05-23,4.17B
2017-06-26,4.85B
2017-07-25,4.46B
2017-08-23,4.55B
2017-09-25,4.92B
2017-10-25,4.92B
2017-11-23,5.43B
2017-12-19,5.82B
2018-01-29,4.91B
2018-02-26,4.87B
2018-03-25,4.24B
2018-04-26,4.94B
2018-05-23,4.79B
2018-06-26,5.12B
2018-07-24,5.02B
2018-08-23,5.49B
2018-09-25,5.54B
2018-10-24,5.89B
2018-11-26,6.15B
2018-12-19,5.80B
2019-01-28,5.22B
2019-02-26,5.32B
2019-03-25,4.80B
2019-04-25,4.77B
2019-05-23,5.11B
2019-06-24,5.54B
2019-07-23,4.65B
2019-08-24,1.00B
2019-08-25,5.71B
2019-09-24,5.69B
2019-10-22,5.71B
2019-11-26,6.05B
2019-12-18,5.98B
2020-01-29,5.00B
2020-02-26,5.07B
2020-03-24,4.33B
2020-04-28,5.14B
2020-05-25,3.99B
2020-06-24,4.14B
2020-07-23,4.64B
2020-08-25,4.63B
